0.,0.,7.1000000000000005,"{0.}"
0.,0.,7.2,"{0.}"
0.,0.,7.300000000000001,"{0.}"
0.,0.,7.4,"{0.}"
0.,0.,7.5,"{0.}"
0.,0.,7.6000000000000005,"{0.}"
0.,0.,7.7,"{0.}"
0.,0.,7.800000000000001,"{0.}"
0.,0.,7.9,"{0.}"
0.,0.,8.,"{0.}"
0.,0.,8.1,"{0.}"
0.,0.,8.200000000000001,"{0.}"
0.,0.,8.3,"{0.}"
0.,0.,8.4,"{0.}"
0.,0.,8.5,"{0.}"
0.,0.,8.6,"{0.}"
0.,0.,8.700000000000001,"{0.}"
0.,0.,8.8,"{0.}"
0.,0.,8.9,"{0.}"
0.,0.,9.,"{0.}"
0.,0.,9.1,"{0.}"
0.,0.,9.200000000000001,"{0.}"
0.,0.,9.3,"{0.}"
0.,0.,9.4,"{0.}"
0.,0.,9.5,"{0.}"
0.,0.,9.600000000000001,"{0.}"
0.,0.,9.700000000000001,"{0.}"
0.,0.,9.8,"{0.}"
0.,0.,9.9,"{0.}"
0.,0.,10.,"{0.}"
0.,0.1,0.,"{0.}"
0.,0.1,0.1,"{0.}"
0.,0.1,0.2,"{0.}"
0.,0.1,0.30000000000000004,"{0.}"
0.,0.1,0.4,"{-1.9981436211757197*^-10}"
0.,0.1,0.5,"{1.8533195757144266*^-11}"
0.,0.1,0.6000000000000001,"{5.507734650300744*^-10}"
0.,0.1,0.7000000000000001,"{1.358912083554431*^-9}"
0.,0.1,0.8,"{1.3745492997941852*^-9}"
0.,0.1,0.9,"{4.363266326479383*^-10}"
0.,0.1,1.,"{-3.5455182626625836*^-12}"
0.,0.1,1.1,"{-4.490816411773478*^-10}"
0.,0.1,1.2000000000000002,"{2.9571866505019584*^-10}"
0.,0.1,1.3,"{-6.310685259948434*^-10}"
0.,0.1,1.4000000000000001,"{5.044438082849566*^-10}"
0.,0.1,1.5,"{-5.662193010465277*^-10}"
0.,0.1,1.6,"{1.7703331439689052*^-9}"
0.,0.1,1.7000000000000002,"{-1.6422390190350827*^-9}"
0.,0.1,1.8,"{7.415732459527258*^-10}"
0.,0.1,1.9000000000000001,"{-1.4675726009872464*^-10}"
0.,0.1,2.,"{2.6520862762835495*^-11}"
0.,0.1,2.1,"{-1.771885832502207*^-10}"
0.,0.1,2.2,"{2.3612432041640423*^-9}"
0.,0.1,2.3000000000000003,"{-3.9173189410692845*^-9}"
0.,0.1,2.4000000000000004,"{1.2141714623731953*^-9}"
0.,0.1,2.5,"{-3.410620428006411*^-9}"
0.,0.1,2.6,"{-4.120866868226325*^-9}"
0.,0.1,2.7,"{4.998173721150294*^-9}"
0.,0.1,2.8000000000000003,"{2.3224304424029896*^-12}"
0.,0.1,2.9000000000000004,"{3.7859935889464347*^-10}"
0.,0.1,3.,"{-3.26280869423351*^-9}"
0.,0.1,3.1,"{2.091554161419082*^-9}"
0.,0.1,3.2,"{1.8531440379616904*^-10}"
0.,0.1,3.3000000000000003,"{-4.715866302063693*^-10}"
0.,0.1,3.4000000000000004,"{5.454696525193647*^-10}"
0.,0.1,3.5,"{-1.0252941424473624*^-9}"
0.,0.1,3.6,"{1.423077384881885*^-9}"
0.,0.1,3.7,"{-6.316176813341012*^-10}"
0.,0.1,3.8000000000000003,"{-9.794357638294449*^-10}"
0.,0.1,3.9000000000000004,"{1.604657531489848*^-9}"
0.,0.1,4.,"{-1.3769531576144495*^-10}"
0.,0.1,4.1000000000000005,"{5.159996687879387*^-10}"
0.,0.1,4.2,"{-7.643742755067406*^-9}"
0.,0.1,4.3,"{2.011224082892546*^-9}"
0.,0.1,4.4,"{-7.682276065290594*^-9}"
0.,0.1,4.5,"{9.980066911340763*^-9}"
0.,0.1,4.6000000000000005,"{-5.248108225883348*^-9}"
0.,0.1,4.7,"{3.498413707380202*^-9}"
0.,0.1,4.800000000000001,"{2.1745302964965713*^-9}"
0.,0.1,4.9,"{-8.224548079908967*^-9}"
0.,0.1,5.,"{7.758131985360212*^-9}"
0.,0.1,5.1000000000000005,"{-3.236166391286377*^-10}"
0.,0.1,5.2,"{-1.040087929302623*^-9}"
0.,0.1,5.300000000000001,"{2.0556473235861655*^-9}"
0.,0.1,5.4,"{2.2503726264172172*^-10}"
0.,0.1,5.5,"{-1.2130079087989583*^-9}"
0.,0.1,5.6000000000000005,"{6.645892707685119*^-10}"
0.,0.1,5.7,"{5.146279842159138*^-10}"
0.,0.1,5.800000000000001,"{-1.9132847331199826*^-9}"
0.,0.1,5.9,"{1.450039797327822*^-9}"
0.,0.1,6.,"{5.770088122068386*^-10}"
0.,0.1,6.1000000000000005,"{4.908993725839111*^-10}"
0.,0.1,6.2,"{-5.786567130409287*^-9}"
0.,0.1,6.300000000000001,"{4.9639391399430854*^-9}"
0.,0.1,6.4,"{4.970602984766259*^-9}"
0.,0.1,6.5,"{-4.432970043561496*^-10}"
0.,0.1,6.6000000000000005,"{-2.8331779906073246*^-9}"
0.,0.1,6.7,"{2.0566848742196824*^-9}"
0.,0.1,6.800000000000001,"{-2.0292742993789636*^-9}"
0.,0.1,6.9,"{-1.4935720737442593*^-10}"
0.,0.1,7.,"{2.113006934679161*^-9}"
0.,0.1,7.1000000000000005,"{-1.891317908987993*^-9}"
0.,0.1,7.2,"{3.138622304763028*^-10}"
0.,0.1,7.300000000000001,"{-1.2376836380865314*^-9}"
0.,0.1,7.4,"{4.85188417101521*^-9}"
0.,0.1,7.5,"{-3.528616328600173*^-9}"
0.,0.1,7.6000000000000005,"{-1.0519623605369233*^-9}"
0.,0.1,7.7,"{1.3783982180486098*^-9}"
0.,0.1,7.800000000000001,"{2.17705433541715*^-10}"
0.,0.1,7.9,"{-1.5156876399585392*^-9}"
0.,0.1,8.,"{2.024225164982789*^-9}"
0.,0.1,8.1,"{-2.541743416651157*^-9}"
0.,0.1,8.200000000000001,"{3.4066454084741293*^-11}"
0.,0.1,8.3,"{-1.433631301780286*^-10}"
0.,0.1,8.4,"{1.5874003910388429*^-9}"
0.,0.1,8.5,"{-5.952142381401848*^-10}"
0.,0.1,8.6,"{-9.874998705035332*^-10}"
0.,0.1,8.700000000000001,"{1.135408016087261*^-9}"
0.,0.1,8.8,"{-6.192214119932204*^-10}"
0.,0.1,8.9,"{-5.58869703878688*^-10}"
0.,0.1,9.,"{1.5572436059835965*^-9}"
0.,0.1,9.1,"{-1.3225592136213715*^-9}"
0.,0.1,9.200000000000001,"{-9.477430645832285*^-11}"
0.,0.1,9.3,"{-3.2144843189162164*^-10}"
0.,0.1,9.4,"{6.675988954360501*^-10}"
0.,0.1,9.5,"{-1.341342850593591*^-9}"
0.,0.1,9.600000000000001,"{-1.570161304361578*^-9}"
0.,0.1,9.700000000000001,"{2.3817831036436476*^-9}"
0.,0.1,9.8,"{4.457123799813528*^-10}"
0.,0.1,9.9,"{1.8948104055834664*^-10}"
0.,0.1,10.,"{0.}"
0.,0.2,0.,"{0.}"
0.,0.2,0.1,"{-8.271806125530277*^-25}"
0.,0.2,0.2,"{0.}"
0.,0.2,0.30000000000000004,"{0.}"
0.,0.2,0.4,"{6.762947640868554*^-10}"
0.,0.2,0.5,"{-6.272773966919942*^-11}"
0.,0.2,0.6000000000000001,"{-1.8641563431787134*^-9}"
0.,0.2,0.7000000000000001,"{-4.599394743537433*^-9}"
0.,0.2,0.8,"{-4.652320707062424*^-9}"
0.,0.2,0.9,"{-1.4767978337611176*^-9}"
0.,0.2,1.,"{1.2000215708282691*^-11}"
0.,0.2,1.1,"{1.5199686318606576*^-9}"
0.,0.2,1.2000000000000002,"{-1.0008939432468167*^-9}"
0.,0.2,1.3,"{2.1359242417286206*^-9}"
0.,0.2,1.4000000000000001,"{-1.7073482742619578*^-9}"
0.,0.2,1.5,"{1.916434557054647*^-9}"
0.,0.2,1.6,"{-5.991896794487958*^-9}"
0.,0.2,1.7000000000000002,"{5.558347448758258*^-9}"
0.,0.2,1.8,"{-2.509940217904766*^-9}"
0.,0.2,1.9000000000000001,"{4.967168803007849*^-10}"
0.,0.2,2.,"{-8.976292105444816*^-11}"
0.,0.2,2.1,"{5.99715205447382*^-10}"
0.,0.2,2.2,"{-7.991900075748903*^-9}"
0.,0.2,2.3000000000000003,"{1.3258617954621868*^-8}"
0.,0.2,2.4000000000000004,"{-4.1095034111759965*^-9}"
0.,0.2,2.5,"{1.1543638371146886*^-8}"
0.,0.2,2.6,"{1.394754940058432*^-8}"
0.,0.2,2.7,"{-1.691689567172739*^-8}"
0.,0.2,2.8000000000000003,"{-7.860534272097208*^-12}"
0.,0.2,2.9000000000000004,"{-1.2814132151206525*^-9}"
0.,0.2,3.,"{1.1043352503509532*^-8}"
0.,0.2,3.1,"{-7.0791063926621545*^-9}"
0.,0.2,3.2,"{-6.272179819792612*^-10}"
0.,0.2,3.3000000000000003,"{1.596139363475163*^-9}"
0.,0.2,3.4000000000000004,"{-1.8462049783916912*^-9}"
0.,0.2,3.5,"{3.47022632808322*^-9}"
0.,0.2,3.6,"{-4.816569609301935*^-9}"
0.,0.2,3.7,"{2.1377829229063394*^-9}"
0.,0.2,3.8000000000000003,"{3.3150133540993387*^-9}"
0.,0.2,3.9000000000000004,"{-5.431148568206534*^-9}"
0.,0.2,4.,"{4.660456839238394*^-10}"
0.,0.2,4.1000000000000005,"{-1.7464604174736303*^-9}"
0.,0.2,4.2,"{2.587112932434313*^-8}"
0.,0.2,4.3,"{-6.807219972600198*^-9}"
0.,0.2,4.4,"{2.600154976007893*^-8}"
0.,0.2,4.5,"{-3.3778688006413926*^-8}"
0.,0.2,4.6000000000000005,"{1.7762827841363762*^-8}"
0.,0.2,4.7,"{-1.1840784855756716*^-8}"
0.,0.2,4.800000000000001,"{-7.3599486956343885*^-9}"
0.,0.2,4.9,"{2.783693196263537*^-8}"
0.,0.2,5.,"{-2.625829287339343*^-8}"
0.,0.2,5.1000000000000005,"{1.0953178555123122*^-9}"
0.,0.2,5.2,"{3.520297606803696*^-9}"
0.,0.2,5.300000000000001,"{-6.957575556730241*^-9}"
0.,0.2,5.4,"{-7.616645811780141*^-10}"
0.,0.2,5.5,"{4.10556522979777*^-9}"
0.,0.2,5.6000000000000005,"{-2.249379070376825*^-9}"
0.,0.2,5.7,"{-1.741817792647385*^-9}"
0.,0.2,5.800000000000001,"{6.475732942825933*^-9}"
0.,0.2,5.9,"{-4.9078270062861105*^-9}"
0.,0.2,6.,"{-1.952952902853003*^-9}"
0.,0.2,6.1000000000000005,"{-1.6615055687622254*^-9}"
0.,0.2,6.2,"{1.9585304134126652*^-8}"
0.,0.2,6.300000000000001,"{-1.680102478234663*^-8}"
0.,0.2,6.4,"{-1.682357933172063*^-8}"
0.,0.2,6.5,"{1.5003898609644573*^-9}"
0.,0.2,6.6000000000000005,"{9.589217814329892*^-9}"
0.,0.2,6.7,"{-6.961087266560504*^-9}"
0.,0.2,6.800000000000001,"{6.8683130129490455*^-9}"
0.,0.2,6.9,"{5.055167018493123*^-10}"
0.,0.2,7.,"{-7.151715778939104*^-9}"
0.,0.2,7.1000000000000005,"{6.401383691894726*^-9}"
0.,0.2,7.2,"{-1.0623029339865142*^-9}"
0.,0.2,7.300000000000001,"{4.1890830825876135*^-9}"
0.,0.2,7.4,"{-1.64217618095399*^-8}"
0.,0.2,7.5,"{1.1943009112051761*^-8}"
0.,0.2,7.6000000000000005,"{3.5604879895095864*^-9}"
0.,0.2,7.7,"{-4.665347814666876*^-9}"
0.,0.2,7.800000000000001,"{-7.368491589457293*^-10}"
0.,0.2,7.9,"{5.130019704391656*^-9}"
0.,0.2,8.,"{-6.851223635293002*^-9}"
0.,0.2,8.1,"{8.602823872109339*^-9}"
0.,0.2,8.200000000000001,"{-1.153018448947496*^-10}"
0.,0.2,8.3,"{4.852290557202932*^-10}"
0.,0.2,8.4,"{-5.372739784971145*^-9}"
0.,0.2,8.5,"{2.014571266750753*^-9}"
0.,0.2,8.6,"{3.34230725474588*^-9}"
0.,0.2,8.700000000000001,"{-3.842919438831055*^-9}"
0.,0.2,8.8,"{2.0958263176155956*^-9}"
0.,0.2,8.9,"{1.8915589975430913*^-9}"
0.,0.2,9.,"{-5.270670666406019*^-9}"
0.,0.2,9.1,"{4.476354260787158*^-9}"
0.,0.2,9.200000000000001,"{3.207745774731763*^-10}"
0.,0.2,9.3,"{1.087979307774073*^-9}"
0.,0.2,9.4,"{-2.2595654921783725*^-9}"
0.,0.2,9.5,"{4.539929647495722*^-9}"
0.,0.2,9.600000000000001,"{5.314392107370197*^-9}"
0.,0.2,9.700000000000001,"{-8.061419735092348*^-9}"
0.,0.2,9.8,"{-1.5085649782316246*^-9}"
0.,0.2,9.9,"{-6.41320445100152*^-10}"
0.,0.2,10.,"{0.}"
0.,0.30000000000000004,0.,"{0.}"
0.,0.30000000000000004,0.1,"{0.}"
0.,0.30000000000000004,0.2,"{0.}"
0.,0.30000000000000004,0.30000000000000004,"{0.}"
0.,0.30000000000000004,0.4,"{-5.6357896973356636*^-11}"
0.,0.30000000000000004,0.5,"{5.227311639099952*^-12}"
0.,0.30000000000000004,0.6000000000000001,"{1.5534636164243887*^-10}"
0.,0.30000000000000004,0.7000000000000001,"{3.832828950056655*^-10}"
0.,0.30000000000000004,0.8,"{3.876933921467818*^-10}"
0.,0.30000000000000004,0.9,"{1.2306648582149915*^-10}"
0.,0.30000000000000004,1.,"{-1.0000179937602605*^-12}"
0.,0.30000000000000004,1.1,"{-1.2666405272733494*^-10}"
0.,0.30000000000000004,1.2000000000000002,"{8.340782860390139*^-11}"
0.,0.30000000000000004,1.3,"{-1.7799368684685846*^-10}"
0.,0.30000000000000004,1.4000000000000001,"{1.4227902287323319*^-10}"
0.,0.30000000000000004,1.5,"{-1.5970287982683407*^-10}"
0.,0.30000000000000004,1.6,"{4.993247328197864*^-10}"
0.,0.30000000000000004,1.7000000000000002,"{-4.6319562074792486*^-10}"
0.,0.30000000000000004,1.8,"{2.0916168493381737*^-10}"
0.,0.30000000000000004,1.9000000000000001,"{-4.1393072996998015*^-11}"
0.,0.30000000000000004,2.,"{7.480242987523145*^-12}"
0.,0.30000000000000004,2.1,"{-4.997626704833502*^-11}"
0.,0.30000000000000004,2.2,"{6.659916732681959*^-10}"
0.,0.30000000000000004,2.3000000000000003,"{-1.1048848294614722*^-9}"
0.,0.30000000000000004,2.4000000000000004,"{3.424586174534394*^-10}"
0.,0.30000000000000004,2.5,"{-9.6196986400926*^-10}"
0.,0.30000000000000004,2.6,"{-1.1622957834904468*^-9}"
0.,0.30000000000000004,2.7,"{1.4097413058959674*^-9}"
0.,0.30000000000000004,2.8000000000000003,"{6.550445949549122*^-13}"
0.,0.30000000000000004,2.9000000000000004,"{1.0678443459338771*^-10}"
0.,0.30000000000000004,3.,"{-9.20279375301496*^-10}"
0.,0.30000000000000004,3.1,"{5.899255329025466*^-10}"
0.,0.30000000000000004,3.2,"{5.226816549019908*^-11}"
0.,0.30000000000000004,3.3000000000000003,"{-1.3301161387591076*^-10}"
0.,0.30000000000000004,3.4000000000000004,"{1.5385041504667463*^-10}"
0.,0.30000000000000004,3.5,"{-2.8918552708728784*^-10}"
0.,0.30000000000000004,3.6,"{4.013808009920017*^-10}"
0.,0.30000000000000004,3.7,"{-1.7814857661974104*^-10}"
0.,0.30000000000000004,3.8000000000000003,"{-2.7625111313073214*^-10}"
0.,0.30000000000000004,3.9000000000000004,"{4.5259571394493103*^-10}"
0.,0.30000000000000004,4.,"{-3.883714033150413*^-11}"
0.,0.30000000000000004,4.1000000000000005,"{1.4553836803245235*^-10}"
0.,0.30000000000000004,4.2,"{-2.1559274435145603*^-9}"
0.,0.30000000000000004,4.3,"{5.672683310500165*^-10}"
0.,0.30000000000000004,4.4,"{-2.1667958133037707*^-9}"
0.,0.30000000000000004,4.5,"{2.814890667345721*^-9}"
0.,0.30000000000000004,4.6000000000000005,"{-1.4802356534514977*^-9}"
0.,0.30000000000000004,4.7,"{9.867320712678845*^-10}"
0.,0.30000000000000004,4.800000000000001,"{6.133290581140927*^-10}"
0.,0.30000000000000004,4.9,"{-2.3197443297859333*^-9}"
0.,0.30000000000000004,5.,"{2.188191072782786*^-9}"
0.,0.30000000000000004,5.1000000000000005,"{-9.127648810391964*^-11}"
0.,0.30000000000000004,5.2,"{-2.933581337918878*^-10}"
0.,0.30000000000000004,5.300000000000001,"{5.797979631128047*^-10}"
0.,0.30000000000000004,5.4,"{6.347204836373854*^-11}"
0.,0.30000000000000004,5.5,"{-3.4213043585262087*^-10}"
0.,0.30000000000000004,5.6000000000000005,"{1.8744825586473543*^-10}"
0.,0.30000000000000004,5.7,"{1.4515148273868544*^-10}"
0.,0.30000000000000004,5.800000000000001,"{-5.396444119032905*^-10}"
0.,0.30000000000000004,5.9,"{4.089855838571759*^-10}"
0.,0.30000000000000004,6.,"{1.6274607518834*^-10}"
0.,0.30000000000000004,6.1000000000000005,"{1.3845879737878208*^-10}"
0.,0.30000000000000004,6.2,"{-1.6321086782414285*^-9}"
0.,0.30000000000000004,6.300000000000001,"{1.4000853983120454*^-9}"
0.,0.30000000000000004,6.4,"{1.4019649443100524*^-9}"
0.,0.30000000000000004,6.5,"{-1.2503248870282535*^-10}"
0.,0.30000000000000004,6.6000000000000005,"{-7.991014846359112*^-10}"
0.,0.30000000000000004,6.7,"{5.800906055421912*^-10}"
0.,0.30000000000000004,6.800000000000001,"{-5.723594176734736*^-10}"
0.,0.30000000000000004,6.9,"{-4.212639156779552*^-11}"
0.,0.30000000000000004,7.,"{5.959763149161095*^-10}"
0.,0.30000000000000004,7.1000000000000005,"{-5.33448640946052*^-10}"
0.,0.30000000000000004,7.2,"{8.852524442659604*^-11}"
0.,0.30000000000000004,7.300000000000001,"{-3.490902569184412*^-10}"
0.,0.30000000000000004,7.4,"{1.3684801508130617*^-9}"
0.,0.30000000000000004,7.5,"{-9.95250759409927*^-10}"
0.,0.30000000000000004,7.6000000000000005,"{-2.967073323145719*^-10}"
0.,0.30000000000000004,7.7,"{3.887789847001333*^-10}"
0.,0.30000000000000004,7.800000000000001,"{6.140409621741005*^-11}"
0.,0.30000000000000004,7.9,"{-4.275016421591282*^-10}"
0.,0.30000000000000004,8.,"{5.709353029410835*^-10}"
0.,0.30000000000000004,8.1,"{-7.169019891617445*^-10}"
0.,0.30000000000000004,8.200000000000001,"{9.608487182982683*^-12}"
0.,0.30000000000000004,8.3,"{-4.043575457107762*^-11}"
0.,0.30000000000000004,8.4,"{4.47728315360052*^-10}"
0.,0.30000000000000004,8.5,"{-1.6788093918501668*^-10}"
0.,0.30000000000000004,8.6,"{-2.785256044898765*^-10}"
0.,0.30000000000000004,8.700000000000001,"{3.2024328674995495*^-10}"
0.,0.30000000000000004,8.8,"{-1.7465219331533333*^-10}"
0.,0.30000000000000004,8.9,"{-1.5762991606438348*^-10}"
0.,0.30000000000000004,9.,"{4.392225558952356*^-10}"
0.,0.30000000000000004,9.1,"{-3.7302952133472234*^-10}"
0.,0.30000000000000004,9.200000000000001,"{-2.6731214464170705*^-11}"
0.,0.30000000000000004,9.3,"{-9.066494256748658*^-11}"
0.,0.30000000000000004,9.4,"{1.8829712442047786*^-10}"
0.,0.30000000000000004,9.5,"{-3.7832747091376406*^-10}"
0.,0.30000000000000004,9.600000000000001,"{-4.4286600905593665*^-10}"
0.,0.30000000000000004,9.700000000000001,"{6.717849777978721*^-10}"
0.,0.30000000000000004,9.8,"{1.2571374800526836*^-10}"
0.,0.30000000000000004,9.9,"{5.344337038887259*^-11}"
0.,0.30000000000000004,10.,"{0.}"
0.,0.4,0.,"{0.}"
0.,0.4,0.1,"{0.}"
0.,0.4,0.2,"{0.}"
0.,0.4,0.30000000000000004,"{0.}"
0.,0.4,0.4,"{8.19751233040178*^-12}"
0.,0.4,0.5,"{-7.603362384145385*^-13}"
0.,0.4,0.6000000000000001,"{-2.259583492536521*^-11}"
0.,0.4,0.7000000000000001,"{-5.575023949433433*^-11}"
0.,0.4,0.8,"{-5.6391766256602693*^-11}"
0.,0.4,0.9,"{-1.7900579456220367*^-11}"
0.,0.4,1.,"{1.4545699714152427*^-13}"
0.,0.4,1.1,"{1.8423862262195723*^-11}"
0.,0.4,1.2000000000000002,"{-1.2132047753563024*^-11}"
0.,0.4,1.3,"{2.58899907805768*^-11}"
0.,0.4,1.4000000000000001,"{-2.0695130596601287*^-11}"
0.,0.4,1.5,"{2.3229509461819564*^-11}"
0.,0.4,1.6,"{-7.262905207805481*^-11}"
0.,0.4,1.7000000000000002,"{6.737390842708607*^-11}"
0.,0.4,1.8,"{-3.042351787163611*^-11}"
0.,0.4,1.9000000000000001,"{6.020810586204739*^-12}"
0.,0.4,2.,"{-1.0880350440056752*^-12}"
0.,0.4,2.1,"{7.269275459353963*^-12}"
0.,0.4,2.2,"{-9.687151514975456*^-11}"
0.,0.4,2.3000000000000003,"{1.607105204123882*^-10}"
0.,0.4,2.4000000000000004,"{-4.9812162207507615*^-11}"
0.,0.4,2.5,"{1.3992288924735696*^-10}"
0.,0.4,2.6,"{1.6906120513943135*^-10}"
0.,0.4,2.7,"{-2.0505328077874418*^-10}"
0.,0.4,2.8000000000000003,"{-9.527925323715714*^-14}"
0.,0.4,2.9000000000000004,"{-1.553228140722951*^-11}"
0.,0.4,3.,"{1.3385881823552853*^-10}"
0.,0.4,3.1,"{-8.580735015757679*^-11}"
0.,0.4,3.2,"{-7.602642473902854*^-12}"
0.,0.4,3.3000000000000003,"{1.9347143678793977*^-11}"
0.,0.4,3.4000000000000004,"{-2.2378242488241273*^-11}"
0.,0.4,3.5,"{4.206334933143374*^-11}"
0.,0.4,3.6,"{-5.838266155244742*^-11}"
0.,0.4,3.7,"{2.591252039330083*^-11}"
0.,0.4,3.8000000000000003,"{4.01819801390535*^-11}"
0.,0.4,3.9000000000000004,"{-6.583210365729286*^-11}"
0.,0.4,4.,"{5.649038596383833*^-12}"
0.,0.4,4.1000000000000005,"{-2.1169217203839685*^-11}"
0.,0.4,4.2,"{3.1358944651074805*^-10}"
0.,0.4,4.3,"{-8.251175730080579*^-11}"
0.,0.4,4.4,"{3.1517030012282593*^-10}"
0.,0.4,4.5,"{-4.094386427122565*^-10}"
0.,0.4,4.6000000000000005,"{2.1530700399646774*^-10}"
0.,0.4,4.7,"{-1.4352466524286678*^-10}"
0.,0.4,4.800000000000001,"{-8.921149929896899*^-11}"
0.,0.4,4.9,"{3.374173570755423*^-10}"
0.,0.4,5.,"{-3.18282337985476*^-10}"
0.,0.4,5.1000000000000005,"{1.3276580355936485*^-11}"
0.,0.4,5.2,"{4.267027443188853*^-11}"
0.,0.4,5.300000000000001,"{-8.433424921946986*^-11}"
0.,0.4,5.4,"{-9.232297868908002*^-12}"
0.,0.4,5.5,"{4.9764426954257424*^-11}"
0.,0.4,5.6000000000000005,"{-2.7265200947673707*^-11}"
0.,0.4,5.7,"{-2.1112942882699215*^-11}"
0.,0.4,5.800000000000001,"{7.849373267251186*^-11}"
0.,0.4,5.9,"{-5.948881220529251*^-11}"
0.,0.4,6.,"{-2.3672156249099352*^-11}"
0.,0.4,6.1000000000000005,"{-2.0139460845530754*^-11}"
0.,0.4,6.2,"{2.373976258629451*^-10}"
0.,0.4,6.300000000000001,"{-2.036487853351865*^-10}"
0.,0.4,6.4,"{-2.0392217341819174*^-10}"
0.,0.4,6.5,"{1.8186543417064716*^-11}"
0.,0.4,6.6000000000000005,"{1.1623294340901147*^-10}"
0.,0.4,6.7,"{-8.437681543044251*^-11}"
0.,0.4,6.800000000000001,"{8.325227898557663*^-11}"
0.,0.4,6.9,"{6.127475154875384*^-12}"
0.,0.4,7.,"{-8.668746398780929*^-11}"
0.,0.4,7.1000000000000005,"{7.759252962369345*^-11}"
0.,0.4,7.2,"{-1.287639916566774*^-11}"
0.,0.4,7.300000000000001,"{5.07767645204632*^-11}"
0.,0.4,7.4,"{-1.9905165829416788*^-10}"
0.,0.4,7.5,"{1.4476374699673444*^-10}"
0.,0.4,7.6000000000000005,"{4.3157430754114934*^-11}"
0.,0.4,7.7,"{-5.654967032836522*^-11}"
0.,0.4,7.800000000000001,"{-8.9315048412697*^-12}"
0.,0.4,7.9,"{6.218205724634052*^-11}"
0.,0.4,8.,"{-8.304513500478894*^-11}"
0.,0.4,8.1,"{1.0427665285070442*^-10}"
0.,0.4,8.200000000000001,"{-1.3975981830172124*^-12}"
0.,0.4,8.3,"{5.881564332788081*^-12}"
0.,0.4,8.4,"{-6.512411860866776*^-11}"
0.,0.4,8.5,"{2.4419045778489856*^-11}"
0.,0.4,8.6,"{4.05128153246892*^-11}"
0.,0.4,8.700000000000001,"{-4.658084172288329*^-11}"
0.,0.4,8.8,"{2.540395541497653*^-11}"
0.,0.4,8.9,"{2.2927987633480917*^-11}"
0.,0.4,9.,"{-6.388691745767838*^-11}"
0.,0.4,9.1,"{5.4258839608800624*^-11}"
0.,0.4,9.200000000000001,"{3.888177974031848*^-12}"
0.,0.4,9.3,"{1.3187628072897084*^-11}"
0.,0.4,9.4,"{-2.738867292684244*^-11}"
0.,0.4,9.5,"{5.5029449747001635*^-11}"
0.,0.4,9.600000000000001,"{6.441687417854669*^-11}"
0.,0.4,9.700000000000001,"{-9.771417876225374*^-11}"
